x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
100.0,0.0,0.0,default
98.5845260247268,16.765775510842488,0.0,default
94.37817543040069,33.05692064346756,0.0,default
87.50002781296456,48.41224155862264,0.0,default
78.14479995142976,62.397037113560316,0.0,default
66.57733347721137,74.61540502512997,0.0,default
53.12509734539142,84.7214496573488,0.0,default
38.1689173590463,92.4290741468197,0.0,default
22.132195188979527,97.52007965602219,0.0,default
5.468922092799406,99.85034246883127,0.0,default
-11.34917334128382,99.3538940579054,0.0,default
-27.84597958525799,96.04478861935922,0.0,default
-43.554480640853726,90.01670520578665,0.0,default
-58.029977019376076,81.44029572104145,0.0,default
-70.86267495276589,70.55835385366248,0.0,default
-81.68928744187797,57.67894171392398,0.0,default
-90.20331872233824,43.16666875583828,0.0,default
-96.16374100010361,27.43236987329003,0.0,default
-99.40181782285781,10.921474878027565,0.0,default
-99.82588092114993,-5.898601386463911,0.0,default
-97.42392528938986,-22.551691315894338,0.0,default
-92.26394904130792,-38.56635460220391,0.0,default
-84.4920284187479,-53.48922446330191,0.0,default
-74.32818244929226,-66.89784222069292,0.0,default
-62.06014432210997,-78.41261688477744,0.0,default
-48.035215811134755,-87.70757117819254,0.0,default
-32.65043534261368,-94.51956978286456,0.0,default
-16.34133804391632,-98.65576856390331,0.0,default
0.4303740292270699,-99.9990738866864,0.0,default
17.18990243761037,-98.51145747670896,0.0,default
33.46279365523521,-94.23503298024121,0.0,default
48.7883706016816,-87.2908637489226,0.0,default
62.73277417047469,-77.8755355992896,0.0,default
74.90124555456784,-66.25559157063148,0.0,default
84.9493016627002,-52.759986230282166,0.0,default
92.59248725640884,-37.7707731410381,0.0,default
97.61442772977226,-21.712289123652283,0.0,default
99.87295456188207,-5.039141502303724,0.0,default
